User,UserID,Query,ResultID,ResultCreated_At,RTUser,RTID,RT_created_at,RT_text
randygrdjan,1155188443,Ball Park,1056229282572316673,2018-10-27 17:00:59,danielfheck,1056222212926119937,2018-10-27 16:32:53,In Auburn today? Great way to cure the @AuburnFootball bye week blues at Plainsman Park with some @AuburnBaseball fall ball vs. Western Carolina.2:05 pm | Free Admission #WarEagle https://t.co/0SoC74TvfL
ReneeArnett,382318059,Ball Park,1056227527633657856,2018-10-27 16:54:01,SBradleyDC,1055822396555452416,2018-10-26 14:04:10,This story is so cool. And to think I have driven by this house hundreds of times and never knew. Nice job @leoroth and @maxrocphoto https://t.co/eyh0FinfdD
tiffanywelka,2942443607,Ball Park,1056226237817982977,2018-10-27 16:48:53,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
HazRobert,1559468120,Ball Park,1056225773856579584,2018-10-27 16:47:02,HazRobert,1055983458739056640,2018-10-27 00:44:10,@GCobber99 -7% was what Labor went down. Thats fairly significant and ALP needs to listen just like those muppets in government. Having said that ALP is not in the same ball park as our Muppet Happy Clapper who lost the unlooseabble. #auspol
marknocal,32974759,Ball Park,1056225380107902977,2018-10-27 16:45:28,Zelle,1056213960297533441,2018-10-27 16:00:06,Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
BelAire_Bees,2865327127,Ball Park,1056223712490463233,2018-10-27 16:38:51,jeffhiseredu,1055818494825152512,2018-10-26 13:48:39,More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
BMattAU,29659181,Ball Park,1056222347978592256,2018-10-27 16:33:26,danielfheck,1056222212926119937,2018-10-27 16:32:53,In Auburn today? Great way to cure the @AuburnFootball bye week blues at Plainsman Park with some @AuburnBaseball fall ball vs. Western Carolina.2:05 pm | Free Admission #WarEagle https://t.co/0SoC74TvfL
bvanhauen1,70967473,Ball Park,1056221718518398976,2018-10-27 16:30:56,ELanghorst,1056186967921250304,2018-10-27 14:12:50,As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
DarrynHouston,484041394,Ball Park,1056221010314309632,2018-10-27 16:28:07,queensparkfc,1056187868312453120,2018-10-27 14:16:25,15 GOAL!!! Jamie McKernon capitilises on slack defending from Rovers to take the ball and bury it in the bottom corner. Albion Rovers 0-2 Queens Park https://t.co/wuDF8y99r6
JunkoPatsye,4495850980,Ball Park,1056220853535494145,2018-10-27 16:27:29,Jillybeanpark,1056192999024136192,2018-10-27 14:36:48,@JayCaruso @davidharsanyi I think thats the view for some journalists for sure. In their minds all Republicans lie and are scoundrels. Why it wasnt a big deal when ball park was shot up. Decent people were driven to act out in extreme because theyre otherwise helpless. Utter perversion.
jamiemckernon8,408072608,Ball Park,1056220002473439232,2018-10-27 16:24:06,queensparkfc,1056187868312453120,2018-10-27 14:16:25,15 GOAL!!! Jamie McKernon capitilises on slack defending from Rovers to take the ball and bury it in the bottom corner. Albion Rovers 0-2 Queens Park https://t.co/wuDF8y99r6
comebackkidd,222974313,Ball Park,1056218519086530561,2018-10-27 16:18:13,Zelle,1056213960297533441,2018-10-27 16:00:06,Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
JanLee0212,914524675895627777,Ball Park,1056217813076058113,2018-10-27 16:15:24,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
tradnews_,980874245696819200,Ball Park,1056217043404554240,2018-10-27 16:12:21,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
AlertTrade,121158213,Ball Park,1056217041093386241,2018-10-27 16:12:20,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
2wheelninja500,1066459346,Ball Park,1056215837022081024,2018-10-27 16:07:33,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
PJoeHenry,336064705,Ball Park,1056214518538399744,2018-10-27 16:02:19,Zelle,1056213960297533441,2018-10-27 16:00:06,Lots of balls in the air? Hit the money ball out of the park with Zelle! The fast safe and easy way to move  between people you know and trust. https://t.co/5rQBZwKSQC  #HowMoneyMoves
MoorlandsA,889832540432945153,Ball Park,1056213201883422720,2018-10-27 15:57:05,BlackthornRove1,1056142704869064704,2018-10-27 11:16:57,Friendly result today:Blackthorn 2-2 @MoorlandsA Didnt get the ball down as wed like on a sticky park today. Thanks to our opponents for a good game played in the right spirit. Scorers: @spaceraiders11 and Bryan Cassidy https://t.co/hJ2lTVcK0r
margaretdewys,588428892,Ball Park,1056211326945640449,2018-10-27 15:49:38,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
Imaginasun,1702540147,Ball Park,1056211245127426048,2018-10-27 15:49:18,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
A_LA_Art,3251881755,Ball Park,1056209584870674432,2018-10-27 15:42:43,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
815wrldtrvlr,111412750,Ball Park,1056209368755175431,2018-10-27 15:41:51,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
99999sv,16944854,Ball Park,1056209096867631104,2018-10-27 15:40:46,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
Unity_N_Peace,2658110712,Ball Park,1056207856314257416,2018-10-27 15:35:50,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
ConsiderThis1,23341160,Ball Park,1056207654995976192,2018-10-27 15:35:02,GMOFreeUSA,1056207419787919364,2018-10-27 15:34:06,Industrial GMO-fed Chicken is Destroying the Ocean: Tyson Foods (Tyson Hillshire Jimmy Dean Sara Lee Ball Park brands) Linked to the Largest Toxic Dead Zone in U.S. History.... https://t.co/lagGIvNLmz
TayandJakesmom,73292788,Ball Park,1056206480188280834,2018-10-27 15:30:22,ELanghorst,1056186967921250304,2018-10-27 14:12:50,As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
smhughes24,2405126539,Ball Park,1056205203698003970,2018-10-27 15:25:18,ELanghorst,1056186967921250304,2018-10-27 14:12:50,As the 3rd quarter ends Park Hill is driving deep in Liberty territory Isaiah Hall steps in to strip and rip the ball for a HUGE Jays Defense takeaway @JaysFootball @Blue_Jay_Nation @LHSBlueJays @LhsqbC @LanghorstPicts https://t.co/GhNWZaUNZh
Aliciap99,536908283,Ball Park,1056203386658283522,2018-10-27 15:18:05,SassStrength,1056073203028643840,2018-10-27 06:40:47,If youre at home and tired of watching game 3 just remember...the ball park stops selling alcohol after the 7th inning. #sorrytothoseofyouthere #WorldSeries18
VibhorParashar3,3361433538,Ball Park,1056200910123098112,2018-10-27 15:08:14,SonyTV,1056198705928380418,2018-10-27 14:59:29,With a performance like that Vibhor has hit the ball out of the park! RT if you agree with @salim_merchant #IndianIdol @vibhorparashar3
GarrettSmith322,3122883879,Ball Park,1056200412343267328,2018-10-27 15:06:16,UNABaseball,1056191377829171203,2018-10-27 14:30:22,Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
TheDrewMac,958249112,Ball Park,1056199055817261059,2018-10-27 15:00:52,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
Jaskirat214,1054267960842313728,Ball Park,1056198792234422272,2018-10-27 14:59:49,SonyTV,1056198705928380418,2018-10-27 14:59:29,With a performance like that Vibhor has hit the ball out of the park! RT if you agree with @salim_merchant #IndianIdol @vibhorparashar3
colinchamblin24,2274066600,Ball Park,1056198084059955200,2018-10-27 14:57:01,UNABaseball,1056191377829171203,2018-10-27 14:30:22,Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
cass316,22511782,Ball Park,1056198069203668992,2018-10-27 14:56:57,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
GarretGillum,795274398,Ball Park,1056197184922759168,2018-10-27 14:53:26,UNABaseball,1056191377829171203,2018-10-27 14:30:22,Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
yourheartdesir3,1028020462654238721,Ball Park,1056197114542284801,2018-10-27 14:53:09,daeguspeaches,993226212284796933,2018-05-06 20:29:16,With the warewolf rebellion gaining force human prince Jimin thought holding a ball was the last thing the royal family of Park should be doing.But then he met the newly appointed duke of the southern lands and decided there was definitely something not right about Min Yoongi. https://t.co/imedtk6Wux
TheJohnnieCraig,3174823253,Ball Park,1056196265271349248,2018-10-27 14:49:47,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
shakespeare_a,367394359,Ball Park,1056196091039940608,2018-10-27 14:49:05,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
kieranorr0273,772431006666223616,Ball Park,1056196025105424389,2018-10-27 14:48:50,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
strengthtodream,24215769,Ball Park,1056195971305091072,2018-10-27 14:48:37,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
_DeanPower_,1129529216,Ball Park,1056195877470175232,2018-10-27 14:48:15,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
teabagshrew,635577644,Ball Park,1056195775192023040,2018-10-27 14:47:50,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
talkingbaws,478840738,Ball Park,1056195628743737344,2018-10-27 14:47:15,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
C4mmy31,20998040,Ball Park,1056195531935023105,2018-10-27 14:46:52,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
HallyMk1,15023475,Ball Park,1056195527237349376,2018-10-27 14:46:51,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
LaurynArmour,720519042,Ball Park,1056195513240952838,2018-10-27 14:46:48,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
KillieDrummer,159824274,Ball Park,1056195499341037571,2018-10-27 14:46:44,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
RJMcL,282148967,Ball Park,1056195386686214145,2018-10-27 14:46:18,KilmarnockFC,1056195346676756480,2018-10-27 14:46:08,43 1-1 | GOOOOOAAAALLLLL KillieRory McKenzie gets on the end of a nice dinked ball in from the right to place the ball into the corner of the net. Were level at Rugby Park #WeAreKillie
iamNtane,89172873,Ball Park,1056195154942550016,2018-10-27 14:45:22,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
UNA_MBB,985938281408925696,Ball Park,1056192828026638338,2018-10-27 14:36:07,UNABaseball,1056191377829171203,2018-10-27 14:30:22,Gameday! We hope to see everyone out at the ball park today for the first 2 games of our Fall World Series! 2 7-inning games today starting at noon https://t.co/vuGzRE54xn
iamshyaka,1009411520,Ball Park,1056191304001044482,2018-10-27 14:30:04,Vanessa_Enn,1055565566726103046,2018-10-25 21:03:37,Can someone rich invest in an amusement park or go-cart or paint ball in Rwanda?  What are yall Rich people doing with your money 
cujeneza,1667815256,Ball Park,1056191239127740419,2018-10-27 14:29:49,Vanessa_Enn,1055565566726103046,2018-10-25 21:03:37,Can someone rich invest in an amusement park or go-cart or paint ball in Rwanda?  What are yall Rich people doing with your money 
Marty041964,929353097926922241,Ball Park,1056188079256596480,2018-10-27 14:17:15,queensparkfc,1056187868312453120,2018-10-27 14:16:25,15 GOAL!!! Jamie McKernon capitilises on slack defending from Rovers to take the ball and bury it in the bottom corner. Albion Rovers 0-2 Queens Park https://t.co/wuDF8y99r6
JimbleJams,847540786816315394,Ball Park,1056186254113554432,2018-10-27 14:10:00,daeguspeaches,993226212284796933,2018-05-06 20:29:16,With the warewolf rebellion gaining force human prince Jimin thought holding a ball was the last thing the royal family of Park should be doing.But then he met the newly appointed duke of the southern lands and decided there was definitely something not right about Min Yoongi. https://t.co/imedtk6Wux
Chiseled_Scott,96848521,Ball Park,1056185033268940802,2018-10-27 14:05:09,Chiseled_Scott,1055919201112666113,2018-10-26 20:28:50, 10/26: After pumping iron this morning and going for a jog I headed out to our parks outdoor court for my basketball workout. Light rain! I still did ball handling form Mikan Drill balance FTs relocation step back jumpers jump hooks 3s jab steps and up-and-unders. https://t.co/4K1cnjOeZz
Chiseled_Scott,96848521,Ball Park,1056184963156996096,2018-10-27 14:04:52,Chiseled_Scott,1055231068008116226,2018-10-24 22:54:26, 10/24: After pumping iron this morning and going for a jog I headed out to our parks outdoor court for my basketball workout. I did 2-ball ball handling form Mikan Drill balance FTs relocation step back jumpers floaters jump hooks 3s jab steps and up-and-unders. https://t.co/SAe29Bk5hL
